# ICD-10-CM FY2026 billable codes — sources: https://ftp.cdc.gov/pub/health_statistics/nchs/publications/ICD10CM/2026/icd10cm-Code%20Descriptions-2026.zip ; https://ftp.cdc.gov/pub/health_statistics/nchs/publications/ICD10CM/2026/icd10cm-Table%20and%20Index-2026.zip
# 74719 codes (9095 with inclusion terms, 13000 with index terms). Columns: code, description, inclusion terms, index terms. Regenerate with scripts/build_reference.py
T40.0X2S	Poisoning by opium, intentional self-harm, sequela		
T40.0X3A	Poisoning by opium, assault, initial encounter		
T40.0X3D	Poisoning by opium, assault, subsequent encounter		
T40.0X3S	Poisoning by opium, assault, sequela		
T40.0X4A	Poisoning by opium, undetermined, initial encounter		
T40.0X4D	Poisoning by opium, undetermined, subsequent encounter		
T40.0X4S	Poisoning by opium, undetermined, sequela		
T40.0X5A	Adverse effect of opium, initial encounter		
T40.0X5D	Adverse effect of opium, subsequent encounter		
T40.0X5S	Adverse effect of opium, sequela		
T40.0X6A	Underdosing of opium, initial encounter		
T40.0X6D	Underdosing of opium, subsequent encounter		
T40.0X6S	Underdosing of opium, sequela		
T40.1X1A	Poisoning by heroin, accidental (unintentional), initial encounter		
T40.1X1D	Poisoning by heroin, accidental (unintentional), subsequent encounter		
T40.1X1S	Poisoning by heroin, accidental (unintentional), sequela		
T40.1X2A	Poisoning by heroin, intentional self-harm, initial encounter		
T40.1X2D	Poisoning by heroin, intentional self-harm, subsequent encounter		
T40.1X2S	Poisoning by heroin, intentional self-harm, sequela		
T40.1X3A	Poisoning by heroin, assault, initial encounter		
T40.1X3D	Poisoning by heroin, assault, subsequent encounter		
T40.1X3S	Poisoning by heroin, assault, sequela		
T40.1X4A	Poisoning by heroin, undetermined, initial encounter		
T40.1X4D	Poisoning by heroin, undetermined, subsequent encounter		
T40.1X4S	Poisoning by heroin, undetermined, sequela		
T40.2X1A	Poisoning by other opioids, accidental (unintentional), initial encounter		
T40.2X1D	Poisoning by other opioids, accidental (unintentional), subsequent encounter		
T40.2X1S	Poisoning by other opioids, accidental (unintentional), sequela		
T40.2X2A	Poisoning by other opioids, intentional self-harm, initial encounter		
T40.2X2D	Poisoning by other opioids, intentional self-harm, subsequent encounter		
T40.2X2S	Poisoning by other opioids, intentional self-harm, sequela		
T40.2X3A	Poisoning by other opioids, assault, initial encounter		
T40.2X3D	Poisoning by other opioids, assault, subsequent encounter		
T40.2X3S	Poisoning by other opioids, assault, sequela		
T40.2X4A	Poisoning by other opioids, undetermined, initial encounter		
T40.2X4D	Poisoning by other opioids, undetermined, subsequent encounter		
T40.2X4S	Poisoning by other opioids, undetermined, sequela		
T40.2X5A	Adverse effect of other opioids, initial encounter		
T40.2X5D	Adverse effect of other opioids, subsequent encounter		
T40.2X5S	Adverse effect of other opioids, sequela		
T40.2X6A	Underdosing of other opioids, initial encounter		
T40.2X6D	Underdosing of other opioids, subsequent encounter		
T40.2X6S	Underdosing of other opioids, sequela		
T40.3X1A	Poisoning by methadone, accidental (unintentional), initial encounter		
T40.3X1D	Poisoning by methadone, accidental (unintentional), subsequent encounter		
T40.3X1S	Poisoning by methadone, accidental (unintentional), sequela		
T40.3X2A	Poisoning by methadone, intentional self-harm, initial encounter		
T40.3X2D	Poisoning by methadone, intentional self-harm, subsequent encounter		
T40.3X2S	Poisoning by methadone, intentional self-harm, sequela		
T40.3X3A	Poisoning by methadone, assault, initial encounter		
T40.3X3D	Poisoning by methadone, assault, subsequent encounter		
T40.3X3S	Poisoning by methadone, assault, sequela		
T40.3X4A	Poisoning by methadone, undetermined, initial encounter		
T40.3X4D	Poisoning by methadone, undetermined, subsequent encounter		
T40.3X4S	Poisoning by methadone, undetermined, sequela		
T40.3X5A	Adverse effect of methadone, initial encounter		
T40.3X5D	Adverse effect of methadone, subsequent encounter		
T40.3X5S	Adverse effect of methadone, sequela		
T40.3X6A	Underdosing of methadone, initial encounter		
T40.3X6D	Underdosing of methadone, subsequent encounter		
T40.3X6S	Underdosing of methadone, sequela		
T40.411A	Poisoning by fentanyl or fentanyl analogs, accidental (unintentional), initial encounter		
T40.411D	Poisoning by fentanyl or fentanyl analogs, accidental (unintentional), subsequent encounter		
T40.411S	Poisoning by fentanyl or fentanyl analogs, accidental (unintentional), sequela		
T40.412A	Poisoning by fentanyl or fentanyl analogs, intentional self-harm, initial encounter		
T40.412D	Poisoning by fentanyl or fentanyl analogs, intentional self-harm, subsequent encounter		
T40.412S	Poisoning by fentanyl or fentanyl analogs, intentional self-harm, sequela		
T40.413A	Poisoning by fentanyl or fentanyl analogs, assault, initial encounter		
T40.413D	Poisoning by fentanyl or fentanyl analogs, assault, subsequent encounter		
T40.413S	Poisoning by fentanyl or fentanyl analogs, assault, sequela		
T40.414A	Poisoning by fentanyl or fentanyl analogs, undetermined, initial encounter		
T40.414D	Poisoning by fentanyl or fentanyl analogs, undetermined, subsequent encounter		
T40.414S	Poisoning by fentanyl or fentanyl analogs, undetermined, sequela		
T40.415A	Adverse effect of fentanyl or fentanyl analogs, initial encounter		
T40.415D	Adverse effect of fentanyl or fentanyl analogs, subsequent encounter		
T40.415S	Adverse effect of fentanyl or fentanyl analogs, sequela		
T40.416A	Underdosing of fentanyl or fentanyl analogs, initial encounter		
T40.416D	Underdosing of fentanyl or fentanyl analogs, subsequent encounter		
T40.416S	Underdosing of fentanyl or fentanyl analogs, sequela		
T40.421A	Poisoning by tramadol, accidental (unintentional), initial encounter		
T40.421D	Poisoning by tramadol, accidental (unintentional), subsequent encounter		
T40.421S	Poisoning by tramadol, accidental (unintentional), sequela		
T40.422A	Poisoning by tramadol, intentional self-harm, initial encounter		
T40.422D	Poisoning by tramadol, intentional self-harm, subsequent encounter		
T40.422S	Poisoning by tramadol, intentional self-harm, sequela		
T40.423A	Poisoning by tramadol, assault, initial encounter		
T40.423D	Poisoning by tramadol, assault, subsequent encounter		
T40.423S	Poisoning by tramadol, assault, sequela		
T40.424A	Poisoning by tramadol, undetermined, initial encounter		
T40.424D	Poisoning by tramadol, undetermined, subsequent encounter		
T40.424S	Poisoning by tramadol, undetermined, sequela		
T40.425A	Adverse effect of tramadol, initial encounter		
T40.425D	Adverse effect of tramadol, subsequent encounter		
T40.425S	Adverse effect of tramadol, sequela		
T40.426A	Underdosing of tramadol, initial encounter		
T40.426D	Underdosing of tramadol, subsequent encounter		
T40.426S	Underdosing of tramadol, sequela		
T40.491A	Poisoning by other synthetic narcotics, accidental (unintentional), initial encounter		
T40.491D	Poisoning by other synthetic narcotics, accidental (unintentional), subsequent encounter		
T40.491S	Poisoning by other synthetic narcotics, accidental (unintentional), sequela		
T40.492A	Poisoning by other synthetic narcotics, intentional self-harm, initial encounter		
T40.492D	Poisoning by other synthetic narcotics, intentional self-harm, subsequent encounter		
T40.492S	Poisoning by other synthetic narcotics, intentional self-harm, sequela		
T40.493A	Poisoning by other synthetic narcotics, assault, initial encounter		
T40.493D	Poisoning by other synthetic narcotics, assault, subsequent encounter		
T40.493S	Poisoning by other synthetic narcotics, assault, sequela		
T40.494A	Poisoning by other synthetic narcotics, undetermined, initial encounter		
T40.494D	Poisoning by other synthetic narcotics, undetermined, subsequent encounter		
T40.494S	Poisoning by other synthetic narcotics, undetermined, sequela		
T40.495A	Adverse effect of other synthetic narcotics, initial encounter		
T40.495D	Adverse effect of other synthetic narcotics, subsequent encounter		
T40.495S	Adverse effect of other synthetic narcotics, sequela		
T40.496A	Underdosing of other synthetic narcotics, initial encounter		
T40.496D	Underdosing of other synthetic narcotics, subsequent encounter		
T40.496S	Underdosing of other synthetic narcotics, sequela		
T40.5X1A	Poisoning by cocaine, accidental (unintentional), initial encounter		
T40.5X1D	Poisoning by cocaine, accidental (unintentional), subsequent encounter		
T40.5X1S	Poisoning by cocaine, accidental (unintentional), sequela		
T40.5X2A	Poisoning by cocaine, intentional self-harm, initial encounter		
T40.5X2D	Poisoning by cocaine, intentional self-harm, subsequent encounter		
T40.5X2S	Poisoning by cocaine, intentional self-harm, sequela		
T40.5X3A	Poisoning by cocaine, assault, initial encounter		
T40.5X3D	Poisoning by cocaine, assault, subsequent encounter		
T40.5X3S	Poisoning by cocaine, assault, sequela		
T40.5X4A	Poisoning by cocaine, undetermined, initial encounter		
T40.5X4D	Poisoning by cocaine, undetermined, subsequent encounter		
T40.5X4S	Poisoning by cocaine, undetermined, sequela		
T40.5X5A	Adverse effect of cocaine, initial encounter		
T40.5X5D	Adverse effect of cocaine, subsequent encounter		
T40.5X5S	Adverse effect of cocaine, sequela		
T40.5X6A	Underdosing of cocaine, initial encounter		
T40.5X6D	Underdosing of cocaine, subsequent encounter		
T40.5X6S	Underdosing of cocaine, sequela		
T40.601A	Poisoning by unspecified narcotics, accidental (unintentional), initial encounter		
T40.601D	Poisoning by unspecified narcotics, accidental (unintentional), subsequent encounter		
T40.601S	Poisoning by unspecified narcotics, accidental (unintentional), sequela		
T40.602A	Poisoning by unspecified narcotics, intentional self-harm, initial encounter		
T40.602D	Poisoning by unspecified narcotics, intentional self-harm, subsequent encounter		
T40.602S	Poisoning by unspecified narcotics, intentional self-harm, sequela		
T40.603A	Poisoning by unspecified narcotics, assault, initial encounter		
T40.603D	Poisoning by unspecified narcotics, assault, subsequent encounter		
T40.603S	Poisoning by unspecified narcotics, assault, sequela		
T40.604A	Poisoning by unspecified narcotics, undetermined, initial encounter		
T40.604D	Poisoning by unspecified narcotics, undetermined, subsequent encounter		
T40.604S	Poisoning by unspecified narcotics, undetermined, sequela		
T40.605A	Adverse effect of unspecified narcotics, initial encounter		
T40.605D	Adverse effect of unspecified narcotics, subsequent encounter		
T40.605S	Adverse effect of unspecified narcotics, sequela		
T40.606A	Underdosing of unspecified narcotics, initial encounter		
T40.606D	Underdosing of unspecified narcotics, subsequent encounter		
T40.606S	Underdosing of unspecified narcotics, sequela		
T40.691A	Poisoning by other narcotics, accidental (unintentional), initial encounter		
T40.691D	Poisoning by other narcotics, accidental (unintentional), subsequent encounter		
T40.691S	Poisoning by other narcotics, accidental (unintentional), sequela		
T40.692A	Poisoning by other narcotics, intentional self-harm, initial encounter		
T40.692D	Poisoning by other narcotics, intentional self-harm, subsequent encounter		
T40.692S	Poisoning by other narcotics, intentional self-harm, sequela		
T40.693A	Poisoning by other narcotics, assault, initial encounter		
T40.693D	Poisoning by other narcotics, assault, subsequent encounter		
T40.693S	Poisoning by other narcotics, assault, sequela		
T40.694A	Poisoning by other narcotics, undetermined, initial encounter		
T40.694D	Poisoning by other narcotics, undetermined, subsequent encounter		
T40.694S	Poisoning by other narcotics, undetermined, sequela		
T40.695A	Adverse effect of other narcotics, initial encounter		
T40.695D	Adverse effect of other narcotics, subsequent encounter		
T40.695S	Adverse effect of other narcotics, sequela		
T40.696A	Underdosing of other narcotics, initial encounter		
T40.696D	Underdosing of other narcotics, subsequent encounter		
T40.696S	Underdosing of other narcotics, sequela		
T40.711A	Poisoning by cannabis, accidental (unintentional), initial encounter		
T40.711D	Poisoning by cannabis, accidental (unintentional), subsequent encounter		
T40.711S	Poisoning by cannabis, accidental (unintentional), sequela		
T40.712A	Poisoning by cannabis, intentional self-harm, initial encounter		
T40.712D	Poisoning by cannabis, intentional self-harm, subsequent encounter		
T40.712S	Poisoning by cannabis, intentional self-harm, sequela		
T40.713A	Poisoning by cannabis, assault, initial encounter		
T40.713D	Poisoning by cannabis, assault, subsequent encounter		
T40.713S	Poisoning by cannabis, assault, sequela		
T40.714A	Poisoning by cannabis, undetermined, initial encounter		
T40.714D	Poisoning by cannabis, undetermined, subsequent encounter		
T40.714S	Poisoning by cannabis, undetermined, sequela		
T40.715A	Adverse effect of cannabis, initial encounter		
T40.715D	Adverse effect of cannabis, subsequent encounter		
T40.715S	Adverse effect of cannabis, sequela		
T40.716A	Underdosing of cannabis, initial encounter		
T40.716D	Underdosing of cannabis, subsequent encounter		
T40.716S	Underdosing of cannabis, sequela		
T40.721A	Poisoning by synthetic cannabinoids, accidental (unintentional), initial encounter		
T40.721D	Poisoning by synthetic cannabinoids, accidental (unintentional), subsequent encounter		
T40.721S	Poisoning by synthetic cannabinoids, accidental (unintentional), sequela		
T40.722A	Poisoning by synthetic cannabinoids, intentional self-harm, initial encounter		
T40.722D	Poisoning by synthetic cannabinoids, intentional self-harm, subsequent encounter		
T40.722S	Poisoning by synthetic cannabinoids, intentional self-harm, sequela		
T40.723A	Poisoning by synthetic cannabinoids, assault, initial encounter		
T40.723D	Poisoning by synthetic cannabinoids, assault, subsequent encounter		
T40.723S	Poisoning by synthetic cannabinoids, assault, sequela		
T40.724A	Poisoning by synthetic cannabinoids, undetermined, initial encounter		
T40.724D	Poisoning by synthetic cannabinoids, undetermined, subsequent encounter		
T40.724S	Poisoning by synthetic cannabinoids, undetermined, sequela		
T40.725A	Adverse effect of synthetic cannabinoids, initial encounter		
T40.725D	Adverse effect of synthetic cannabinoids, subsequent encounter		
T40.725S	Adverse effect of synthetic cannabinoids, sequela		
T40.726A	Underdosing of synthetic cannabinoids, initial encounter		
T40.726D	Underdosing of synthetic cannabinoids, subsequent encounter		
T40.726S	Underdosing of synthetic cannabinoids, sequela		
T40.8X1A	Poisoning by lysergide [LSD], accidental (unintentional), initial encounter		
T40.8X1D	Poisoning by lysergide [LSD], accidental (unintentional), subsequent encounter		
T40.8X1S	Poisoning by lysergide [LSD], accidental (unintentional), sequela		
T40.8X2A	Poisoning by lysergide [LSD], intentional self-harm, initial encounter		
T40.8X2D	Poisoning by lysergide [LSD], intentional self-harm, subsequent encounter		
T40.8X2S	Poisoning by lysergide [LSD], intentional self-harm, sequela		
T40.8X3A	Poisoning by lysergide [LSD], assault, initial encounter		
T40.8X3D	Poisoning by lysergide [LSD], assault, subsequent encounter		
T40.8X3S	Poisoning by lysergide [LSD], assault, sequela		
T40.8X4A	Poisoning by lysergide [LSD], undetermined, initial encounter		
T40.8X4D	Poisoning by lysergide [LSD], undetermined, subsequent encounter		
T40.8X4S	Poisoning by lysergide [LSD], undetermined, sequela		
T40.901A	Poisoning by unspecified psychodysleptics [hallucinogens], accidental (unintentional), initial encounter		
T40.901D	Poisoning by unspecified psychodysleptics [hallucinogens], accidental (unintentional), subsequent encounter		
T40.901S	Poisoning by unspecified psychodysleptics [hallucinogens], accidental (unintentional), sequela		
T40.902A	Poisoning by unspecified psychodysleptics [hallucinogens], intentional self-harm, initial encounter		
T40.902D	Poisoning by unspecified psychodysleptics [hallucinogens], intentional self-harm, subsequent encounter		
T40.902S	Poisoning by unspecified psychodysleptics [hallucinogens], intentional self-harm, sequela		
T40.903A	Poisoning by unspecified psychodysleptics [hallucinogens], assault, initial encounter		
T40.903D	Poisoning by unspecified psychodysleptics [hallucinogens], assault, subsequent encounter		
T40.903S	Poisoning by unspecified psychodysleptics [hallucinogens], assault, sequela		
T40.904A	Poisoning by unspecified psychodysleptics [hallucinogens], undetermined, initial encounter		
T40.904D	Poisoning by unspecified psychodysleptics [hallucinogens], undetermined, subsequent encounter		
T40.904S	Poisoning by unspecified psychodysleptics [hallucinogens], undetermined, sequela		
T40.905A	Adverse effect of unspecified psychodysleptics [hallucinogens], initial encounter		
T40.905D	Adverse effect of unspecified psychodysleptics [hallucinogens], subsequent encounter		
T40.905S	Adverse effect of unspecified psychodysleptics [hallucinogens], sequela		
T40.906A	Underdosing of unspecified psychodysleptics [hallucinogens], initial encounter		
T40.906D	Underdosing of unspecified psychodysleptics [hallucinogens], subsequent encounter		
T40.906S	Underdosing of unspecified psychodysleptics [hallucinogens], sequela		
T40.991A	Poisoning by other psychodysleptics [hallucinogens], accidental (unintentional), initial encounter		
T40.991D	Poisoning by other psychodysleptics [hallucinogens], accidental (unintentional), subsequent encounter		
T40.991S	Poisoning by other psychodysleptics [hallucinogens], accidental (unintentional), sequela		
T40.992A	Poisoning by other psychodysleptics [hallucinogens], intentional self-harm, initial encounter		
T40.992D	Poisoning by other psychodysleptics [hallucinogens], intentional self-harm, subsequent encounter		
T40.992S	Poisoning by other psychodysleptics [hallucinogens], intentional self-harm, sequela		
T40.993A	Poisoning by other psychodysleptics [hallucinogens], assault, initial encounter		
T40.993D	Poisoning by other psychodysleptics [hallucinogens], assault, subsequent encounter		
T40.993S	Poisoning by other psychodysleptics [hallucinogens], assault, sequela		
T40.994A	Poisoning by other psychodysleptics [hallucinogens], undetermined, initial encounter		
T40.994D	Poisoning by other psychodysleptics [hallucinogens], undetermined, subsequent encounter		
T40.994S	Poisoning by other psychodysleptics [hallucinogens], undetermined, sequela		
T40.995A	Adverse effect of other psychodysleptics [hallucinogens], initial encounter		
T40.995D	Adverse effect of other psychodysleptics [hallucinogens], subsequent encounter		
T40.995S	Adverse effect of other psychodysleptics [hallucinogens], sequela		
T40.996A	Underdosing of other psychodysleptics [hallucinogens], initial encounter		
T40.996D	Underdosing of other psychodysleptics [hallucinogens], subsequent encounter		
T40.996S	Underdosing of other psychodysleptics [hallucinogens], sequela		
T41.0X1A	Poisoning by inhaled anesthetics, accidental (unintentional), initial encounter		
T41.0X1D	Poisoning by inhaled anesthetics, accidental (unintentional), subsequent encounter		
T41.0X1S	Poisoning by inhaled anesthetics, accidental (unintentional), sequela		
T41.0X2A	Poisoning by inhaled anesthetics, intentional self-harm, initial encounter		
T41.0X2D	Poisoning by inhaled anesthetics, intentional self-harm, subsequent encounter		
T41.0X2S	Poisoning by inhaled anesthetics, intentional self-harm, sequela		
T41.0X3A	Poisoning by inhaled anesthetics, assault, initial encounter		
T41.0X3D	Poisoning by inhaled anesthetics, assault, subsequent encounter		
T41.0X3S	Poisoning by inhaled anesthetics, assault, sequela		
T41.0X4A	Poisoning by inhaled anesthetics, undetermined, initial encounter		
T41.0X4D	Poisoning by inhaled anesthetics, undetermined, subsequent encounter		
T41.0X4S	Poisoning by inhaled anesthetics, undetermined, sequela		
T41.0X5A	Adverse effect of inhaled anesthetics, initial encounter		
T41.0X5D	Adverse effect of inhaled anesthetics, subsequent encounter		
T41.0X5S	Adverse effect of inhaled anesthetics, sequela		
T41.0X6A	Underdosing of inhaled anesthetics, initial encounter		
T41.0X6D	Underdosing of inhaled anesthetics, subsequent encounter		
T41.0X6S	Underdosing of inhaled anesthetics, sequela		
T41.1X1A	Poisoning by intravenous anesthetics, accidental (unintentional), initial encounter		
T41.1X1D	Poisoning by intravenous anesthetics, accidental (unintentional), subsequent encounter		
T41.1X1S	Poisoning by intravenous anesthetics, accidental (unintentional), sequela		
T41.1X2A	Poisoning by intravenous anesthetics, intentional self-harm, initial encounter		
T41.1X2D	Poisoning by intravenous anesthetics, intentional self-harm, subsequent encounter		
T41.1X2S	Poisoning by intravenous anesthetics, intentional self-harm, sequela		
T41.1X3A	Poisoning by intravenous anesthetics, assault, initial encounter		
T41.1X3D	Poisoning by intravenous anesthetics, assault, subsequent encounter		
T41.1X3S	Poisoning by intravenous anesthetics, assault, sequela		
T41.1X4A	Poisoning by intravenous anesthetics, undetermined, initial encounter		
T41.1X4D	Poisoning by intravenous anesthetics, undetermined, subsequent encounter		
T41.1X4S	Poisoning by intravenous anesthetics, undetermined, sequela		
T41.1X5A	Adverse effect of intravenous anesthetics, initial encounter		
T41.1X5D	Adverse effect of intravenous anesthetics, subsequent encounter		
T41.1X5S	Adverse effect of intravenous anesthetics, sequela		
T41.1X6A	Underdosing of intravenous anesthetics, initial encounter		
T41.1X6D	Underdosing of intravenous anesthetics, subsequent encounter		
T41.1X6S	Underdosing of intravenous anesthetics, sequela		
T41.201A	Poisoning by unspecified general anesthetics, accidental (unintentional), initial encounter		
T41.201D	Poisoning by unspecified general anesthetics, accidental (unintentional), subsequent encounter		
T41.201S	Poisoning by unspecified general anesthetics, accidental (unintentional), sequela		
T41.202A	Poisoning by unspecified general anesthetics, intentional self-harm, initial encounter		
T41.202D	Poisoning by unspecified general anesthetics, intentional self-harm, subsequent encounter		
T41.202S	Poisoning by unspecified general anesthetics, intentional self-harm, sequela		
T41.203A	Poisoning by unspecified general anesthetics, assault, initial encounter		
T41.203D	Poisoning by unspecified general anesthetics, assault, subsequent encounter		
T41.203S	Poisoning by unspecified general anesthetics, assault, sequela		
T41.204A	Poisoning by unspecified general anesthetics, undetermined, initial encounter		
T41.204D	Poisoning by unspecified general anesthetics, undetermined, subsequent encounter		
T41.204S	Poisoning by unspecified general anesthetics, undetermined, sequela		
T41.205A	Adverse effect of unspecified general anesthetics, initial encounter		
T41.205D	Adverse effect of unspecified general anesthetics, subsequent encounter		
T41.205S	Adverse effect of unspecified general anesthetics, sequela		
T41.206A	Underdosing of unspecified general anesthetics, initial encounter		
T41.206D	Underdosing of unspecified general anesthetics, subsequent encounter		
T41.206S	Underdosing of unspecified general anesthetics, sequela		
T41.291A	Poisoning by other general anesthetics, accidental (unintentional), initial encounter		
T41.291D	Poisoning by other general anesthetics, accidental (unintentional), subsequent encounter		
T41.291S	Poisoning by other general anesthetics, accidental (unintentional), sequela		
T41.292A	Poisoning by other general anesthetics, intentional self-harm, initial encounter		
T41.292D	Poisoning by other general anesthetics, intentional self-harm, subsequent encounter		
T41.292S	Poisoning by other general anesthetics, intentional self-harm, sequela		
T41.293A	Poisoning by other general anesthetics, assault, initial encounter		
T41.293D	Poisoning by other general anesthetics, assault, subsequent encounter		
T41.293S	Poisoning by other general anesthetics, assault, sequela		
T41.294A	Poisoning by other general anesthetics, undetermined, initial encounter		
T41.294D	Poisoning by other general anesthetics, undetermined, subsequent encounter		
T41.294S	Poisoning by other general anesthetics, undetermined, sequela		
T41.295A	Adverse effect of other general anesthetics, initial encounter		
T41.295D	Adverse effect of other general anesthetics, subsequent encounter		
T41.295S	Adverse effect of other general anesthetics, sequela		
T41.296A	Underdosing of other general anesthetics, initial encounter		
T41.296D	Underdosing of other general anesthetics, subsequent encounter		
T41.296S	Underdosing of other general anesthetics, sequela		
T41.3X1A	Poisoning by local anesthetics, accidental (unintentional), initial encounter		
T41.3X1D	Poisoning by local anesthetics, accidental (unintentional), subsequent encounter		
T41.3X1S	Poisoning by local anesthetics, accidental (unintentional), sequela		
T41.3X2A	Poisoning by local anesthetics, intentional self-harm, initial encounter		
T41.3X2D	Poisoning by local anesthetics, intentional self-harm, subsequent encounter		
T41.3X2S	Poisoning by local anesthetics, intentional self-harm, sequela		
T41.3X3A	Poisoning by local anesthetics, assault, initial encounter		
T41.3X3D	Poisoning by local anesthetics, assault, subsequent encounter		
T41.3X3S	Poisoning by local anesthetics, assault, sequela		
T41.3X4A	Poisoning by local anesthetics, undetermined, initial encounter		
T41.3X4D	Poisoning by local anesthetics, undetermined, subsequent encounter		
T41.3X4S	Poisoning by local anesthetics, undetermined, sequela		
T41.3X5A	Adverse effect of local anesthetics, initial encounter		
T41.3X5D	Adverse effect of local anesthetics, subsequent encounter		
T41.3X5S	Adverse effect of local anesthetics, sequela		
T41.3X6A	Underdosing of local anesthetics, initial encounter		
T41.3X6D	Underdosing of local anesthetics, subsequent encounter		
T41.3X6S	Underdosing of local anesthetics, sequela		
T41.41XA	Poisoning by unspecified anesthetic, accidental (unintentional), initial encounter		
T41.41XD	Poisoning by unspecified anesthetic, accidental (unintentional), subsequent encounter		
T41.41XS	Poisoning by unspecified anesthetic, accidental (unintentional), sequela		
T41.42XA	Poisoning by unspecified anesthetic, intentional self-harm, initial encounter		
T41.42XD	Poisoning by unspecified anesthetic, intentional self-harm, subsequent encounter		
T41.42XS	Poisoning by unspecified anesthetic, intentional self-harm, sequela		
T41.43XA	Poisoning by unspecified anesthetic, assault, initial encounter		
T41.43XD	Poisoning by unspecified anesthetic, assault, subsequent encounter		
T41.43XS	Poisoning by unspecified anesthetic, assault, sequela		
T41.44XA	Poisoning by unspecified anesthetic, undetermined, initial encounter		
T41.44XD	Poisoning by unspecified anesthetic, undetermined, subsequent encounter		
T41.44XS	Poisoning by unspecified anesthetic, undetermined, sequela		
T41.45XA	Adverse effect of unspecified anesthetic, initial encounter		
T41.45XD	Adverse effect of unspecified anesthetic, subsequent encounter		
T41.45XS	Adverse effect of unspecified anesthetic, sequela		
T41.46XA	Underdosing of unspecified anesthetics, initial encounter		
T41.46XD	Underdosing of unspecified anesthetics, subsequent encounter		
T41.46XS	Underdosing of unspecified anesthetics, sequela		
T41.5X1A	Poisoning by therapeutic gases, accidental (unintentional), initial encounter		
T41.5X1D	Poisoning by therapeutic gases, accidental (unintentional), subsequent encounter		
T41.5X1S	Poisoning by therapeutic gases, accidental (unintentional), sequela		
T41.5X2A	Poisoning by therapeutic gases, intentional self-harm, initial encounter		
T41.5X2D	Poisoning by therapeutic gases, intentional self-harm, subsequent encounter		
T41.5X2S	Poisoning by therapeutic gases, intentional self-harm, sequela		
T41.5X3A	Poisoning by therapeutic gases, assault, initial encounter		
T41.5X3D	Poisoning by therapeutic gases, assault, subsequent encounter		
T41.5X3S	Poisoning by therapeutic gases, assault, sequela		
T41.5X4A	Poisoning by therapeutic gases, undetermined, initial encounter		
T41.5X4D	Poisoning by therapeutic gases, undetermined, subsequent encounter		
T41.5X4S	Poisoning by therapeutic gases, undetermined, sequela		
T41.5X5A	Adverse effect of therapeutic gases, initial encounter		
T41.5X5D	Adverse effect of therapeutic gases, subsequent encounter		
T41.5X5S	Adverse effect of therapeutic gases, sequela		
T41.5X6A	Underdosing of therapeutic gases, initial encounter		
T41.5X6D	Underdosing of therapeutic gases, subsequent encounter		
T41.5X6S	Underdosing of therapeutic gases, sequela		
T42.0X1A	Poisoning by hydantoin derivatives, accidental (unintentional), initial encounter		
T42.0X1D	Poisoning by hydantoin derivatives, accidental (unintentional), subsequent encounter		
T42.0X1S	Poisoning by hydantoin derivatives, accidental (unintentional), sequela		
T42.0X2A	Poisoning by hydantoin derivatives, intentional self-harm, initial encounter		
T42.0X2D	Poisoning by hydantoin derivatives, intentional self-harm, subsequent encounter		
T42.0X2S	Poisoning by hydantoin derivatives, intentional self-harm, sequela		
T42.0X3A	Poisoning by hydantoin derivatives, assault, initial encounter		
T42.0X3D	Poisoning by hydantoin derivatives, assault, subsequent encounter		
T42.0X3S	Poisoning by hydantoin derivatives, assault, sequela		
T42.0X4A	Poisoning by hydantoin derivatives, undetermined, initial encounter		
T42.0X4D	Poisoning by hydantoin derivatives, undetermined, subsequent encounter		
T42.0X4S	Poisoning by hydantoin derivatives, undetermined, sequela		
T42.0X5A	Adverse effect of hydantoin derivatives, initial encounter		
T42.0X5D	Adverse effect of hydantoin derivatives, subsequent encounter		
T42.0X5S	Adverse effect of hydantoin derivatives, sequela		
T42.0X6A	Underdosing of hydantoin derivatives, initial encounter		
T42.0X6D	Underdosing of hydantoin derivatives, subsequent encounter		
T42.0X6S	Underdosing of hydantoin derivatives, sequela		
T42.1X1A	Poisoning by iminostilbenes, accidental (unintentional), initial encounter		
T42.1X1D	Poisoning by iminostilbenes, accidental (unintentional), subsequent encounter		
T42.1X1S	Poisoning by iminostilbenes, accidental (unintentional), sequela		
T42.1X2A	Poisoning by iminostilbenes, intentional self-harm, initial encounter		
T42.1X2D	Poisoning by iminostilbenes, intentional self-harm, subsequent encounter		
T42.1X2S	Poisoning by iminostilbenes, intentional self-harm, sequela		
T42.1X3A	Poisoning by iminostilbenes, assault, initial encounter		
T42.1X3D	Poisoning by iminostilbenes, assault, subsequent encounter		
T42.1X3S	Poisoning by iminostilbenes, assault, sequela		
T42.1X4A	Poisoning by iminostilbenes, undetermined, initial encounter		
T42.1X4D	Poisoning by iminostilbenes, undetermined, subsequent encounter		
T42.1X4S	Poisoning by iminostilbenes, undetermined, sequela		
T42.1X5A	Adverse effect of iminostilbenes, initial encounter		
T42.1X5D	Adverse effect of iminostilbenes, subsequent encounter		
T42.1X5S	Adverse effect of iminostilbenes, sequela		
T42.1X6A	Underdosing of iminostilbenes, initial encounter		
T42.1X6D	Underdosing of iminostilbenes, subsequent encounter		
T42.1X6S	Underdosing of iminostilbenes, sequela		
